adsh	tag	version	ddate	qtrs	uom	dimh	iprx	value	footnote	footlen	dimn	coreg	durp	datp	dcml
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20171231	4	pure	0x520e2e24da1256b0e2b0f2412149357e	0	0.0450		0	2		0.01095891	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20171231	4	pure	0xf65a2df63990e798dd6a16d5918d756a	0	0.3380		0	1		0.01095891	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20171231	4	pure	0x5131082f461ff6e9ce08f9e48d461fd5	0	-0.0200		0	1		0.01095891	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180331	1	pure	0xeaa776dcd8707f911df9d188f11f1580	0	0.3830		0	2		0.024658024	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180331	1	pure	0x520e2e24da1256b0e2b0f2412149357e	0	0.1530		0	2		0.024658024	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180331	1	pure	0xf65a2df63990e798dd6a16d5918d756a	0	0.3480		0	1		0.024658024	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180331	1	pure	0x5131082f461ff6e9ce08f9e48d461fd5	0	0.0980		0	1		0.024658024	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180630	1	pure	0xeaa776dcd8707f911df9d188f11f1580	0	0.3910		0	2		0.013698995	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180630	1	pure	0x520e2e24da1256b0e2b0f2412149357e	0	0.1550		0	2		0.013698995	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180630	1	pure	0xf65a2df63990e798dd6a16d5918d756a	0	0.3550		0	1		0.013698995	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180630	1	pure	0x5131082f461ff6e9ce08f9e48d461fd5	0	0.0980		0	1		0.013698995	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180930	1	pure	0xeaa776dcd8707f911df9d188f11f1580	0	0.3930		0	2		0.0027400255	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180930	1	pure	0x520e2e24da1256b0e2b0f2412149357e	0	0.1710		0	2		0.0027400255	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180930	1	pure	0xf65a2df63990e798dd6a16d5918d756a	0	0.3550		0	1		0.0027400255	0.0	3
0001065280-19-000043	ContributionMarginPercentage	0001065280-19-000043	20180930	1	pure	0x5131082f461ff6e9ce08f9e48d461fd5	0	0.1100		0	1		0.0027400255	0.0	3
0001065280-19-000043	FiniteLivedIntangibleAssetsInDevelopment	0001065280-19-000043	20171231	0	USD	0x663660a4df909e4fee1934025bef9fa6	0	158517000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	FiniteLivedIntangibleAssetsInDevelopment	0001065280-19-000043	20181231	0	USD	0x663660a4df909e4fee1934025bef9fa6	0	311842000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20161231	0	membership	0x9b2e4847a783f42616c1138d6385c869	0	85000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20161231	0	membership	0xf65a2df63990e798dd6a16d5918d756a	0	1526000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20161231	0	membership	0x5131082f461ff6e9ce08f9e48d461fd5	0	3180000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20171231	0	membership	0x9b2e4847a783f42616c1138d6385c869	0	53000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20171231	0	membership	0xf65a2df63990e798dd6a16d5918d756a	0	1940000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20171231	0	membership	0x5131082f461ff6e9ce08f9e48d461fd5	0	4998000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20181231	0	membership	0x9b2e4847a783f42616c1138d6385c869	0	25000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20181231	0	membership	0xf65a2df63990e798dd6a16d5918d756a	0	2065000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	NumberOfFreeTrialMemberships	0001065280-19-000043	20181231	0	membership	0x5131082f461ff6e9ce08f9e48d461fd5	0	7131000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	TaxCutsAndJobsActOf2017IncompleteAccountingChangeinTaxRateDeferredTaxAssetProvisionalIncomeTaxExpenseBenefit	0001065280-19-000043	20171231	1	USD	0x00000000	0	47000000.0000		0	0		0.0027400255	0.0	-6
0001065280-19-000043	TaxCutsAndJobsActTransitionTaxForAccumulatedForeignEarningsIncomeTaxExpense	0001065280-19-000043	20181231	4	USD	0x00000000	0	45000000.0000		0	0		0.01095891	0.0	-6
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation	us-gaap/2018	20161231	4	USD	0x00000000	0	64299000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation	us-gaap/2018	20161231	4	USD	0x67850a845c93068ab03fbf83c85f7a0d	0	64299000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	Assets	us-gaap/2018	20171231	0	USD	0x00000000	0	19012742000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	Assets	us-gaap/2018	20181231	0	USD	0x00000000	0	25974400000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	Cash	us-gaap/2018	20171231	0	USD	0x00000000	0	2072296000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	Cash	us-gaap/2018	20181231	0	USD	0x00000000	0	2572685000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ComprehensiveIncomeNetOfTax	us-gaap/2018	20161231	4	USD	0x00000000	0	181421000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ComprehensiveIncomeNetOfTax	us-gaap/2018	20171231	4	USD	0x00000000	0	586937000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ComprehensiveIncomeNetOfTax	us-gaap/2018	20181231	4	USD	0x00000000	0	1212217000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	ContractWithCustomerLiabilityCurrent	us-gaap/2018	20171231	0	USD	0x00000000	0	618622000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	ContractWithCustomerLiabilityCurrent	us-gaap/2018	20171231	0	USD	0x596f3a276196c5f51c7dd49f76f9ea12	0	142000000.0000		0	1		0.0	0.0	-6
0001065280-19-000043	ContractWithCustomerLiabilityCurrent	us-gaap/2018	20181231	0	USD	0x00000000	0	760899000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0x00000000	0	1418581000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	49041000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	21210000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	27831000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1369540000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	666546000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	629899000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	687756000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	657730000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0x00000000	0	1525397000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	52299000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	22293000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	30006000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1473098000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	707106000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	698162000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	729399000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	728168000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0x00000000	0	1593768000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	60924000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	25562000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	35362000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1532844000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	720658000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	748515000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	746220000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20160930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	783877000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0x00000000	0	1719716000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	65297000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	27119000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	38178000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1654419000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	761479000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	834794000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	788598000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	872972000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0x00000000	0	6257462000.0000		0	0		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	227561000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0x760177fdc451ea995e67fddd0f492825	0	96184000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0xf21a348e9871a5e420a81b7583425ec4	0	131377000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	6029901000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0xeaa776dcd8707f911df9d188f11f1580	0	2855789000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0x520e2e24da1256b0e2b0f2412149357e	0	2911370000.0000		0	2		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	262742000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	2951973000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20161231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	3042747000.0000		0	1		0.0	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0x00000000	0	1740731000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	83707000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	34466000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	49241000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1657024000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	749488000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	847317000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	783954000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	896558000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0x00000000	0	1991696000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	89388000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	36568000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	52820000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1902308000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	831962000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1017612000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	868530000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1070432000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0x00000000	0	2086239000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	93259000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0x760177fdc451ea995e67fddd0f492825	0	37867000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	55392000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	1992980000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	864408000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1081485000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	902275000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20170930	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1136877000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0x00000000	0	2214334000.0000		0	0		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	106980000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0x760177fdc451ea995e67fddd0f492825	0	42728000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	64252000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2107354000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	873372000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1191497000.0000		0	2		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	916100000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1255749000.0000		0	1		0.0027400255	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0x00000000	0	8033000000.0000		0	0		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	373334000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0x760177fdc451ea995e67fddd0f492825	0	151629000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0xf21a348e9871a5e420a81b7583425ec4	0	221705000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	7659666000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0xeaa776dcd8707f911df9d188f11f1580	0	3319230000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0x520e2e24da1256b0e2b0f2412149357e	0	4137911000.0000		0	2		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0x9b2e4847a783f42616c1138d6385c869	0	202525000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0xf65a2df63990e798dd6a16d5918d756a	0	3470859000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20171231	4	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	4359616000.0000		0	1		0.01095891	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0x00000000	0	2300579000.0000		0	0		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	104504000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0x760177fdc451ea995e67fddd0f492825	0	41607000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	62897000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2196075000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	894873000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1258809000.0000		0	2		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	936480000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180331	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1321706000.0000		0	1		0.024658024	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0x00000000	0	2402431000.0000		0	0		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0xf1def3b239d0ec69ab25bdbbb0596c86	0	112564000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0x760177fdc451ea995e67fddd0f492825	0	44292000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0xf21a348e9871a5e420a81b7583425ec4	0	68272000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0x56a7fb8b72052db31bcf5cf7addccd4f	0	2289867000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0xeaa776dcd8707f911df9d188f11f1580	0	925703000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0x520e2e24da1256b0e2b0f2412149357e	0	1324240000.0000		0	2		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0xf65a2df63990e798dd6a16d5918d756a	0	969995000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180630	1	USD	0x5131082f461ff6e9ce08f9e48d461fd5	0	1392512000.0000		0	1		0.013698995	0.0	-3
0001065280-19-000043	CostOfRevenue	us-gaap/2018	20180930	1	USD	0x00000000	0	2531128000.0000		0	0		0.0027400255	0.0	-3
